Title,Tags,Score,Date,Matched_Type,AnswerCount,ViewCount,PostLength,TagCount,Cluster,PCA1,PCA2
Is there a way to attach a debugger to a multi-threaded Python process?,|python|debugging|,36,2008-09-06T18:14:05.607,thread_safety_violation,10,41992,367,1,1,1.9074043222793267,-1.0027198035729137
,,17,2008-09-29T07:17:42.040,thread_safety_violation,0,0,1096,0,0,-0.7669070278183099,0.022295232711118006
Best way to track down a memory leak (C#) only visible on one customer's box,|c#|.net|memory|memory-leaks|garbage-collection|,12,2008-09-29T21:34:23.243,resource_leak,6,4714,199,1,1,1.171693285705671,-1.1401439021683815
GDI+ System.Drawing.Bitmap gives error Parameter is not valid intermittently,|c#|asp.net|,14,2008-09-25T00:27:34.550,resource_leak,6,16232,715,1,1,1.2140785689533973,-0.9679280256853299
,,95,2008-09-25T15:22:17.083,division_by_zero,0,0,300,0,0,-0.6443588754308371,0.07647140511892951
Synchronizing on String objects in Java,|java|multithreading|synchronization|thread-safety|synchronized|,61,2008-09-25T15:27:07.883,thread_safety_violation,21,63964,6293,1,1,3.2394612329686057,0.4740363935811336
,,55,2008-09-25T15:43:44.177,resource_leak,0,0,290,0,0,-0.6904543628746705,-0.06169699225067497
,,29,2008-09-25T15:53:37.210,thread_safety_violation,0,0,1914,0,0,-0.7857203077355925,0.2788659787856138
How to wait for a BackgroundWorker to cancel?,|c#|.net|multithreading|backgroundworker|,127,2008-09-23T20:30:50.430,thread_safety_violation,18,93172,2124,1,1,3.248649839171209,-0.2664477829206317
,,19,2008-09-26T21:19:43.897,thread_safety_violation,0,0,510,0,0,-0.7411120820507454,-0.12560372540262246
Is there a destructor for Java?,|java|garbage-collection|destructor|finalize|,670,2008-10-05T13:12:25.450,resource_leak,25,675006,1135,1,1,7.893579915269892,2.644374405244841
,,32,2008-10-05T13:50:53.500,resource_leak,0,0,1117,0,0,-0.7503121074208539,0.07866153990066736
,,55,2008-09-29T22:34:23.553,thread_safety_violation,0,0,721,0,0,-0.707716534863427,0.05206597434836528
,,27,2008-10-05T21:31:16.583,uninitialized_value,0,0,1013,0,0,-0.7519587575697907,0.034269504572735046
,,20,2008-09-16T11:15:15.233,thread_safety_violation,0,0,1154,0,0,-0.7657428113791785,0.04776906863401249
,,11,2008-09-22T05:59:04.357,resource_leak,0,0,715,0,0,-0.7586218282672907,-0.09859950676517136
,,14,2008-10-08T15:22:25.750,uninitialized_value,0,0,260,0,0,-0.736911221502795,-0.20853263572698136
Request.UrlReferrer null?,|c#|.net|visual-studio|visual-studio-2008|,24,2008-09-29T15:18:11.933,null_dereference,4,47299,784,1,1,1.1277358437451082,-0.7955266058222814
,,127,2008-10-07T09:12:13.657,null_dereference,0,0,1613,0,0,-0.659749618759592,0.5314624371950019
,,24,2008-10-08T16:13:02.637,thread_safety_violation,0,0,2205,0,0,-0.8031872779206287,0.3387346669069179
,,13,2008-09-25T16:17:38.197,thread_safety_violation,0,0,476,0,0,-0.7467247332656161,-0.1549073989627471
What is Test-and-Set used for?,|synchronization|embedded|mutex|test-and-set|,17,2008-09-23T13:22:00.930,thread_safety_violation,9,41374,266,1,1,1.7566058271274232,-1.0746054390158937
,,170,2008-10-10T01:09:43.910,thread_safety_violation,0,0,2624,0,0,-0.6502584257476186,0.94401065077264
,,38,2008-10-09T19:07:58.757,null_dereference,0,0,309,0,0,-0.7109761410910576,-0.11428169576517526
Possible causes of Java VM EXCEPTION_ACCESS_VIOLATION?,|java|null|jvm|crash|swt|,38,2008-09-26T14:56:36.940,null_dereference,7,105696,425,1,1,1.854777161993945,-0.7567538829131019
,,12,2008-09-29T15:38:38.013,thread_safety_violation,0,0,459,0,0,-0.747206258779295,-0.16278279147363203
,,93,2008-10-07T11:47:23.157,null_dereference,0,0,1572,0,0,-0.6976291111851461,0.40544088547615403
,,29,2008-09-29T14:15:04.657,null_dereference,0,0,604,0,0,-0.733252917236124,-0.06691009138780328
,,17,2008-10-07T11:48:03.670,null_dereference,0,0,873,0,0,-0.7579755560004614,-0.03656588457794456
,,21,2008-10-10T04:34:28.660,thread_safety_violation,0,0,303,0,0,-0.7304966332292104,-0.173465179244817
Porting windows manual-reset event to Linux?,|windows|linux|multithreading|pthreads|,14,2008-10-07T11:55:39.240,thread_safety_violation,7,17063,212,1,1,1.3681055472734391,-1.1193043941144303
,,16,2008-10-09T19:54:38.803,uninitialized_value,0,0,929,0,0,-0.7613808368625841,-0.025172839590616215
,,18,2008-10-10T07:18:12.060,null_dereference,0,0,2694,0,0,-0.8297468338921574,0.44747747021755435
,,13,2008-10-10T08:50:17.880,null_dereference,0,0,452,0,0,-0.7457634986305113,-0.161242227729283
,,20,2008-09-23T13:30:33.967,thread_safety_violation,0,0,855,0,0,-0.7537674298834983,-0.031152339749080427
What JDBC tools do you use for synchronization of data sources?,|java|database|jdbc|synchronization|,13,2008-10-10T11:01:53.107,thread_safety_violation,4,4423,335,1,1,0.9068748884486757,-1.0601599440777787
,,66,2008-09-08T16:30:57.587,resource_leak,0,0,1325,0,0,-0.7191212059979037,0.24876294178666072
How do I find what is using memory in a Python process in a production system?,|python|memory-leaks|coredump|,52,2008-09-26T19:13:14.793,resource_leak,7,37651,819,1,1,1.496512844530918,-0.7780670573406523
,,16,2008-10-11T14:30:25.667,thread_safety_violation,0,0,763,0,0,-0.7547322973031094,-0.06898873855915609
How do I sync application data between an iPhone and another computer?,|iphone|,13,2008-10-09T02:13:07.837,thread_safety_violation,7,13856,836,1,1,1.3250425922788158,-0.9661286422245263
,,48,2008-09-26T15:28:11.950,null_dereference,0,0,840,0,0,-0.7206194569239688,0.05975861204031817
,,59,2008-10-08T00:14:18.967,thread_safety_violation,0,0,2084,0,0,-0.7576570516612392,0.4253843465862372
,,194,2008-09-30T16:05:02.233,null_dereference,0,0,559,0,0,-0.539654594560403,0.4802687568820769
,,18,2008-10-07T15:15:28.900,thread_safety_violation,0,0,1286,0,0,-0.7733544019660111,0.07583418258078246
,,28,2008-10-04T07:30:16.703,thread_safety_violation,0,0,2048,0,0,-0.7922496011618056,0.3108472172641838
,,83,2008-10-11T21:57:09.493,resource_leak,0,0,1115,0,0,-0.690949602143808,0.2509329663674796
,,22,2008-10-11T22:07:38.007,thread_safety_violation,0,0,874,0,0,-0.7522036072091999,-0.01936082270639543
,,21,2008-09-21T21:41:25.333,thread_safety_violation,0,0,708,0,0,-0.7467174676966034,-0.06656494380952398
,,156,2008-10-12T09:51:34.513,thread_safety_violation,0,0,998,0,0,-0.6014083798755652,0.467390891955592
,,20,2008-09-30T21:01:27.637,thread_safety_violation,0,0,4376,0,0,-0.8947885611419935,0.8982198305414549
,,17,2008-10-12T10:46:16.837,resource_leak,0,0,839,0,0,-0.756613806934063,-0.045540225330537074
,,55,2008-09-11T14:18:36.723,thread_safety_violation,0,0,833,0,0,-0.712202296493916,0.0816285085921994
,,13,2008-10-08T04:05:11.060,thread_safety_violation,0,0,1006,0,0,-0.7679519981241797,-0.015013263701746372
,,20,2008-09-16T22:32:25.853,uninitialized_value,0,0,229,0,0,-0.7286952264845157,-0.19638579007622473
,,12,2008-10-03T00:42:32.550,thread_safety_violation,0,0,1062,0,0,-0.7713572789863024,-0.003620218714417966
C / C++ compiler warnings: do you clean up all your code to remove them or leave them in?,|c++|c|compiler-construction|warnings|,68,2008-10-08T17:01:18.390,uninitialized_value,18,13208,632,1,1,2.818226096370116,-1.063171761551026
,,125,2008-09-16T12:24:47.093,thread_safety_violation,0,0,935,0,0,-0.6349195404116387,0.3457270802711857
,,22,2008-10-08T05:12:22.860,resource_leak,0,0,584,0,0,-0.7405886887016839,-0.09590667030203735
,,15,2008-10-08T05:18:09.150,resource_leak,0,0,501,0,0,-0.7454012192500938,-0.14153217472842813
,,15,2008-09-25T08:08:16.470,thread_safety_violation,0,0,626,0,0,-0.7504076496412645,-0.10853827490272043
Converting MS Word Documents to PDF in ASP.NET,|asp.net|pdf|pdf-generation|,20,2008-10-01T21:05:21.317,thread_safety_violation,8,53947,1116,1,1,1.6628388945485195,-0.7874447580895871
,,26,2008-10-04T11:25:26.977,thread_safety_violation,0,0,37,0,0,-0.7140309491224084,-0.22673508740097956
Is DocumentBuilder.parse() thread safe?,|java|thread-safety|,28,2008-09-11T14:45:40.090,thread_safety_violation,3,14233,534,1,1,0.8385627187489522,-0.911187224055925
,,11,2008-10-15T03:07:09.057,thread_safety_violation,0,0,284,0,0,-0.7413596562785343,-0.21236247336421152
How do I track and debug JavaScript memory leaks in Firefox?,|javascript|memory-leaks|mootools|,17,2008-10-14T11:46:24.717,resource_leak,3,19262,882,1,1,0.8383531080584862,-0.8438355861339909
,,61,2008-10-09T07:24:56.210,uninitialized_value,0,0,570,0,0,-0.6946943666696238,0.03253867616644253
,,49,2008-09-24T18:23:04.007,thread_safety_violation,0,0,661,0,0,-0.7122878485569342,0.01589956962449336
,,16,2008-10-09T08:15:37.607,thread_safety_violation,0,0,544,0,0,-0.7459610312577784,-0.12679405105379601
,,22,2008-10-04T14:43:34.440,resource_leak,0,0,678,0,0,-0.7443535243558442,-0.07109525763310513
,,329,2008-10-17T15:12:09.903,null_dereference,0,0,652,0,0,-0.3864553724428797,0.9622262065218776
Why would waveOutWrite() cause an exception in the debug heap?,|c++|windows|audio|waveoutwrite|,13,2008-10-12T16:59:55.240,uninitialized_value,9,5889,5365,1,1,1.360644269022989,0.1676434739755748
Are Mutexes needed in javascript?,|javascript|multithreading|mutex|,123,2008-09-24T00:40:43.030,thread_safety_violation,7,88259,505,1,1,1.8584429314189606,-0.49190601633894826
Circular References in Java,|java|memory|memory-management|memory-leaks|garbage-collection|,51,2008-10-06T23:59:45.050,resource_leak,10,34958,681,1,1,1.8751783985595736,-0.8868729298507353
,,12,2008-10-20T03:19:30.667,thread_safety_violation,0,0,608,0,0,-0.7531739238055705,-0.12345406288138842
python threadsafe object cache,|python|multithreading|caching|,17,2008-10-17T19:05:20.633,thread_safety_violation,6,22715,486,1,1,1.2609182511928085,-1.0017498664473334
,,11,2008-10-10T13:32:32.837,thread_safety_violation,0,0,292,0,0,-0.7416800678235692,-0.2102508637753663
,,79,2008-10-12T19:06:02.727,thread_safety_violation,0,0,733,0,0,-0.6802995510559031,0.13655071996176196
,,29,2008-09-25T18:24:22.357,thread_safety_violation,0,0,790,0,0,-0.740702485658186,-0.017815168447150132
,,120,2008-09-24T01:04:31.787,thread_safety_violation,0,0,1230,0,0,-0.6525467163691923,0.4066515731869125
Java: Swing Libraries & Thread Safety,|java|multithreading|swing|,23,2008-10-08T11:47:26.900,thread_safety_violation,11,10743,319,1,1,1.858959425428617,-1.1594863903251391
,,26,2008-10-16T18:26:01.883,thread_safety_violation,0,0,1692,0,0,-0.7803160875015079,0.21010414629139076
"In a multi-threaded C++ app, do I need a mutex to protect a simple boolean?",|c++|multithreading|boolean|mutex|openscenegraph|,20,2008-10-21T18:23:13.040,thread_safety_violation,5,12905,1066,1,1,1.059954002889617,-0.8426794730439856
,,212,2008-09-30T19:14:50.687,thread_safety_violation,0,0,1614,0,0,-0.5609856662180761,0.8197252698336467
,,121,2008-10-08T18:24:56.723,thread_safety_violation,0,0,998,0,0,-0.6420923815163014,0.34880311724498764
,,22,2008-09-24T19:24:05.357,null_dereference,0,0,839,0,0,-0.750801806699672,-0.028599114657593617
,,18,2008-09-30T19:27:22.403,thread_safety_violation,0,0,724,0,0,-0.7508454909273078,-0.07250639103559946
,,13,2008-09-30T19:32:09.473,thread_safety_violation,0,0,402,0,0,-0.743760926474043,-0.1744397876595661
Deadlock detection in Java,|java|multithreading|deadlock|,66,2008-10-19T22:54:21.137,thread_safety_violation,16,47308,352,1,1,2.7479035882680938,-1.0158481335037892
"Divide by zero error, how do I fix this?",|c#|divide-by-zero|,11,2008-10-01T22:55:02.753,division_by_zero,11,45464,529,1,1,2.0196613891423603,-1.0565695020593957
"In Java, do I need to declare my collection synchronized if it's read-only?",|java|multithreading|synchronization|web-applications|,23,2008-09-30T09:16:48.737,thread_safety_violation,5,5831,325,1,1,1.055822656759757,-1.0460613270044221
,,79,2008-09-22T22:13:25.373,null_dereference,0,0,1712,0,0,-0.7195099138795518,0.3949589433967049
,,266,2008-09-24T19:37:32.470,thread_safety_violation,0,0,457,0,0,-0.45187654398597876,0.6972977283146856
Improving really bad systems,|refactoring|system|,13,2008-10-10T17:59:15.327,thread_safety_violation,9,637,2714,1,1,1.4391302167287738,-0.5454243453432431
"Are there any differences between Java's ""synchronized"" and C#'s ""lock""?",|c#|java|synchronization|,17,2008-10-20T07:19:43.707,thread_safety_violation,3,5184,168,1,1,0.7927255723049805,-1.0680363981407377
,,16,2008-09-27T02:59:53.487,thread_safety_violation,0,0,305,0,0,-0.7363887363498601,-0.18987838752054917
,,71,2008-10-23T09:03:08.520,null_dereference,0,0,798,0,0,-0.6922020952343373,0.1266017707944204
Do you use NULL or 0 (zero) for pointers in C++?,|c++|null|,206,2008-10-07T02:15:05.073,null_dereference,21,157328,1062,1,1,4.109766838891432,-0.17837800701629083
,,201,2008-10-07T02:21:38.820,null_dereference,0,0,608,0,0,-0.5334803149455946,0.5169199205558752
,,632,2008-10-23T12:40:02.747,thread_safety_violation,0,0,1775,0,0,-0.07922592887306852,2.285274709336411
What is a good pattern for using a Global Mutex in C#?,|c#|concurrency|mutex|,407,2008-10-23T12:41:18.767,thread_safety_violation,7,139093,421,1,1,2.4599439494444297,0.5772288586024125
,,444,2008-10-23T12:42:14.990,thread_safety_violation,0,0,2586,0,0,-0.33023885806408154,1.8623533701029276
,,22,2008-10-10T19:03:51.920,thread_safety_violation,0,0,3349,0,0,-0.8513309289543789,0.6339183938426177
Is a memory leak created if a MemoryStream in .NET is not closed?,|c#|.net|memory-leaks|memorystream|,131,2008-10-24T15:39:40.360,resource_leak,12,95730,523,1,1,2.5539098594836918,-0.5446754043915354
,,12,2008-10-10T19:14:37.780,thread_safety_violation,0,0,473,0,0,-0.7477669789831062,-0.1590874746931528
Thread-safe atomic operations in gcc,|c|multithreading|gcc|atomic|,17,2008-10-03T06:44:33.817,thread_safety_violation,5,21671,1123,1,1,1.100401367084745,-0.815544778047999
"Should I always make my java-code thread-safe, or for performance-reasons do it only when needed?",|java|multithreading|performance|concurrency|thread-safety|,28,2008-10-24T16:49:34.290,thread_safety_violation,13,6048,1801,1,1,2.0396610073745833,-0.8047258769479176
,,30,2008-10-14T13:53:25.023,uninitialized_value,0,0,496,0,0,-0.7277649613312743,-0.09202859870262607
,,33,2008-10-12T23:14:18.310,thread_safety_violation,0,0,801,0,0,-0.7364934513450963,-0.0013588167241331156
,,327,2008-10-02T07:14:22.897,thread_safety_violation,0,0,2376,0,0,-0.4578288604916618,1.4105016286488612
"Is there a possible ""race condition"" when using Asp.Net MVC TempData across a redirect?",|asp.net|asp.net-mvc|redirect|tempdata|,16,2008-10-25T00:10:26.960,thread_safety_violation,4,3544,1605,1,1,0.8548623524946598,-0.7170087626050596
,,19,2008-10-07T03:25:38.347,out_of_bounds,0,0,4182,0,0,-0.8881809812217748,0.8436250758773679
,,103,2008-10-23T17:14:05.050,thread_safety_violation,0,0,822,0,0,-0.6559665283693403,0.24135970786779457
How to implement a single instance Java application?,|java|single-instance|,93,2008-10-07T03:54:57.133,thread_safety_violation,17,68460,331,1,1,3.0211501739412214,-0.896929338285299
,,127,2008-10-02T18:11:57.543,resource_leak,0,0,6552,0,3,-0.8575636963755272,1.8351174071083658
,,20,2008-10-06T18:21:04.687,null_dereference,0,0,51,0,0,-0.7215660696074886,-0.2433691034280325
,,28,2008-10-07T04:11:58.927,thread_safety_violation,0,0,574,0,0,-0.7332137739891212,-0.07821684948056183
Using NaN in C++?,|c++|floating-point|nan|,33,2008-10-24T21:56:22.533,uninitialized_value,6,34830,595,1,1,1.3390256706100407,-0.8880114208992773
Keeping shell configurations in sync across multiple machines,|shell|synchronization|development-environment|dotfiles|,12,2008-10-20T12:30:18.777,thread_safety_violation,4,3820,636,1,1,0.8904777717079416,-0.9856296845761169
"What is a NullPointerException, and how do I fix it?",|java|nullpointerexception|,209,2008-10-20T13:18:09.913,null_dereference,12,4145742,277,1,4,24.0075458276881,9.936392672469346
,,967,2008-10-20T13:20:44.260,null_dereference,0,0,1304,0,0,0.32904231654505245,3.2960081098803578
,,455,2008-10-20T13:21:21.590,uninitialized_value,0,0,465,0,0,-0.23250334667103775,1.3397833213407946
,,358,2008-10-20T13:25:08.277,null_dereference,0,0,401,0,0,-0.34269285885794176,0.9942328975749286
,,14,2008-10-28T16:15:59.980,uninitialized_value,0,0,474,0,0,-0.7454822303324792,-0.15204707922536972
ruby/ruby on rails memory leak detection,|ruby-on-rails|ruby|memory|memory-leaks|coding-style|,47,2008-10-02T08:15:27.883,resource_leak,7,37394,530,1,1,1.5009207151682722,-0.8719425073459917
,,15,2008-10-23T19:26:40.540,resource_leak,0,0,222,0,0,-0.734226866617001,-0.21517455913940783
,,4195,2008-10-20T13:54:24.253,null_dereference,0,0,6840,0,4,3.859544878703649,15.694422995813616
,,119,2008-09-25T11:41:38.347,uninitialized_value,0,0,891,0,0,-0.6401316771952157,0.31378389472500445
Generating a globally unique identifier in Java,|java|persistence|uuid|uniqueidentifier|,13,2008-10-10T20:27:59.847,thread_safety_violation,6,28167,1368,1,1,1.2496881779406042,-0.7686568683073995
,,19,2008-10-07T05:04:14.017,thread_safety_violation,0,0,1114,0,0,-0.7653031537008821,0.03382279855519728
"C++ Thread, shared data",|c++|multithreading|synchronization|mutex|,30,2008-09-22T23:22:06.783,thread_safety_violation,10,34087,902,1,1,1.8373244041929953,-0.9019035774377688
"Is calling an extension method on a ""null"" reference (i.e. event with no subscribers) evil?",|c#|events|extension-methods|,58,2008-10-29T19:19:43.947,null_dereference,8,3322,622,1,1,1.4598823487203796,-0.9176053125983933
,,14,2008-10-29T19:29:18.293,null_dereference,0,0,303,0,0,-0.7386334335573577,-0.1971827341869379
,,15,2008-10-28T19:23:32.380,thread_safety_violation,0,0,191,0,0,-0.7329852718799906,-0.22335704629618333
,,30,2008-10-15T20:57:19.270,thread_safety_violation,0,0,762,0,0,-0.7384186452036855,-0.02181757987352
,,12,2008-10-29T19:49:45.383,null_dereference,0,0,2533,0,0,-0.8302729518295987,0.38465199443451065
,,35,2008-10-13T01:42:10.507,resource_leak,0,0,1324,0,0,-0.755115556007998,0.14346410441580548
Boiler plate code replacement - is there anything bad about this code?,|c#|coding-style|,18,2008-10-10T20:51:50.483,thread_safety_violation,3,5068,1401,1,1,0.7438929493611085,-0.7394908359872423
,,642,2008-10-22T23:27:13.923,null_dereference,0,0,9353,0,3,-0.37111176443861704,4.319379113716003
Memory Leaks in C# WPF,|c#|memory-leaks|garbage-collection|profiling|,28,2008-10-22T23:31:26.413,resource_leak,2,16481,552,1,1,0.7201942828647163,-0.8800105651685778
,,53,2008-10-20T15:02:54.117,thread_safety_violation,0,0,1840,0,0,-0.7548588998189432,0.34065092131892355
